Car_Brand,Car_Name,Year,Selling_Price,Km_Driven,Fuel,Seller_Type,Transmission,Owner
Mahindra,Bolero,2018,795000,35000,Diesel,Individual,Manual,First Owner
Renault,Lodgy,2015,495000,60000,Diesel,Individual,Manual,First Owner
Mahindra,Xylo,2014,350000,145000,Diesel,Individual,Manual,First Owner
Datsun,RediGO,2018,300000,25000,Petrol,Individual,Automatic,First Owner
Nissan,Sunny,2018,500000,70000,Diesel,Individual,Manual,First Owner
Honda,Brio,2014,345000,58000,Petrol,Dealer,Manual,First Owner
Tata,Indigo,2013,220000,100000,Diesel,Individual,Manual,First Owner
Honda,Jazz,2017,585000,14000,Petrol,Dealer,Manual,First Owner
Maruti,Swift,2018,625000,13800,Petrol,Individual,Automatic,First Owner
Hyundai,Creta,2017,1035000,23000,Petrol,Dealer,Automatic,First Owner
Mahindra,Xylo,2017,600000,99700,Diesel,Individual,Manual,First Owner
Honda,City,2014,650000,49654,Diesel,Dealer,Manual,First Owner
Hyundai,Grand,2016,550000,45457,Petrol,Dealer,Manual,First Owner
Hyundai,i20,2016,660000,48220,Petrol,Dealer,Manual,First Owner
Hyundai,i20,2017,700000,11114,Petrol,Dealer,Manual,First Owner
Hyundai,Getz,2008,235000,60208,Diesel,Dealer,Manual,First Owner
Volkswagen,Vento,2013,475000,80000,Diesel,Dealer,Manual,First Owner
Mercedes-Benz,E-Class,2008,795000,98600,Diesel,Dealer,Automatic,First Owner
Honda,City,2015,850000,58000,Petrol,Dealer,Automatic,First Owner
Mahindra,Xylo,2017,585000,85441,Diesel,Dealer,Manual,First Owner
Mahindra,Verito,2015,380000,64541,Diesel,Dealer,Manual,First Owner
Maruti,Swift,2019,650000,35000,Diesel,Individual,Manual,First Owner
Nissan,Micra,2017,434999,16267,Petrol,Dealer,Manual,First Owner
Volkswagen,Vento,2013,525000,71500,Diesel,Dealer,Manual,First Owner
Chevrolet,Aveo,2008,160000,80000,Petrol,Individual,Manual,First Owner
Maruti,Zen,2007,160000,90000,Petrol,Individual,Manual,Second Owner
Hyundai,Creta,2017,900000,14700,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2017,400000,50000,Petrol,Individual,Manual,First Owner
Hyundai,Santro,2009,150000,100000,Petrol,Individual,Manual,Second Owner
Volkswagen,Polo,2019,950000,24000,Petrol,Individual,Automatic,First Owner
Hyundai,Getz,2007,110000,90000,Petrol,Individual,Manual,First Owner
Tata,Bolt,2015,375000,30000,Petrol,Individual,Manual,First Owner
Datsun,GO,2017,350000,80000,Petrol,Individual,Manual,First Owner
Hyundai,i20,2012,310000,92686,Diesel,Dealer,Manual,Second Owner
Volkswagen,Vento,2011,350000,90000,Petrol,Individual,Manual,Second Owner
Hyundai,Santro,2003,100000,60000,Petrol,Individual,Manual,First Owner
Hyundai,EON,2014,280000,55000,Petrol,Individual,Manual,First Owner
Hyundai,EON,2018,360000,6000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2011,150000,40000,Petrol,Individual,Manual,Second Owner
Skoda,Rapid,2017,900000,15000,Petrol,Individual,Automatic,First Owner
Ambassador,CLASSIC,2005,120000,50000,Diesel,Individual,Manual,Second Owner
Fiat,Linea,2010,215000,90000,Petrol,Individual,Manual,Second Owner
Renault,Scala,2013,550000,38500,Diesel,Individual,Manual,First Owner
Tata,Nexon,2018,775000,35000,Petrol,Individual,Manual,First Owner
Maruti,Gypsy,2001,409999,49359,Petrol,Individual,Manual,Third Owner
Maruti,800,2005,65000,70000,Petrol,Individual,Manual,Second Owner
Maruti,Wagon,2008,200000,90000,Petrol,Individual,Manual,Second Owner
Maruti,Wagon,2010,240000,50000,Petrol,Individual,Manual,Second Owner
Toyota,Innova,2012,800000,108731,Diesel,Individual,Manual,First Owner
Toyota,Innova,2010,400000,120000,Diesel,Individual,Manual,First Owner
Tata,Sumo,2016,500000,60000,Diesel,Individual,Manual,First Owner
Mahindra,Renault,2007,150000,90000,Diesel,Individual,Manual,Third Owner
Toyota,Etios,2014,500000,140000,Diesel,Individual,Manual,Second Owner
Hyundai,EON,2014,320000,80000,Petrol,Individual,Manual,First Owner
Nissan,Micra,2013,300000,90000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2018,285000,14000,Petrol,Individual,Manual,First Owner
Tata,Aria,2012,360000,70000,Diesel,Individual,Manual,Second Owner
Honda,Accord,2009,450000,55000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2011,175000,60000,Petrol,Individual,Manual,Third Owner
Chevrolet,Cruze,2011,350000,74000,Diesel,Individual,Manual,Second Owner
Ford,Figo,2020,530000,45000,Diesel,Dealer,Manual,First Owner
Honda,City,2017,1025000,38000,Diesel,Dealer,Manual,First Owner
Honda,BR-V,2017,950000,24000,Diesel,Dealer,Manual,First Owner
Honda,WR-V,2017,725000,29976,Petrol,Dealer,Manual,First Owner
Honda,City,2017,919999,41000,Petrol,Dealer,Manual,First Owner
Honda,Jazz,2018,700000,15000,Diesel,Dealer,Manual,First Owner
Honda,Jazz,2017,725000,36000,Diesel,Dealer,Manual,First Owner
Honda,BR-V,2017,840000,30646,Petrol,Dealer,Manual,First Owner
Maruti,Wagon,2015,365000,23600,Petrol,Dealer,Manual,First Owner
Honda,City,2014,665000,71318,Diesel,Dealer,Manual,First Owner
Maruti,800,2003,50000,78098,Petrol,Individual,Manual,First Owner
Hyundai,EON,2014,225000,30000,Petrol,Individual,Manual,First Owner
Hyundai,i10,2012,229999,45000,Petrol,Individual,Manual,Second Owner
Hyundai,Santro,2008,145000,67000,Petrol,Individual,Manual,First Owner
Ford,EcoSport,2017,750000,18054,Petrol,Dealer,Manual,First Owner
Honda,City,2015,785000,40000,Diesel,Individual,Manual,First Owner
Hyundai,i10,2011,225000,30000,Petrol,Individual,Manual,First Owner
Hyundai,Xcent,2017,300000,80000,Diesel,Individual,Manual,First Owner
Hyundai,i20,2016,680000,20000,Diesel,Individual,Manual,First Owner
Mahindra,TUV,2016,700000,40000,Diesel,Individual,Manual,First Owner
Tata,Indigo,2011,180000,120000,Diesel,Individual,Manual,First Owner
Ford,Fiesta,2008,270000,120000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2010,370000,97000,Petrol,Individual,Manual,Second Owner
Mahindra,Xylo,2018,1100000,70000,Diesel,Individual,Manual,First Owner
Hyundai,Accent,2004,120000,120000,Diesel,Individual,Manual,Second Owner
Skoda,Rapid,2013,430000,88000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2014,550000,38406,Diesel,Dealer,Manual,First Owner
Hyundai,Santro,2014,320000,54350,Petrol,Dealer,Manual,First Owner
Maruti,Wagon,2015,390000,32260,Petrol,Dealer,Manual,First Owner
Renault,Duster,2014,550000,58231,Diesel,Dealer,Manual,First Owner
Maruti,Swift,2012,370000,59858,Petrol,Dealer,Manual,First Owner
Maruti,Alto,2010,190000,73350,Petrol,Dealer,Manual,First Owner
Renault,Duster,2013,509999,88473,Diesel,Dealer,Manual,First Owner
Honda,City,2013,450000,96987,Petrol,Dealer,Manual,First Owner
Maruti,Swift,2015,550000,61187,Diesel,Dealer,Manual,First Owner
Mahindra,Xylo,2009,400000,68350,Diesel,Dealer,Manual,First Owner
Ford,EcoSport,2015,585000,81150,Diesel,Dealer,Manual,First Owner
Hyundai,Grand,2019,500000,30000,Petrol,Individual,Manual,First Owner
Maruti,Ciaz,2015,800000,30000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2009,265000,120000,Diesel,Individual,Manual,Second Owner
Fiat,Palio,2007,125000,50000,Petrol,Individual,Manual,Second Owner
Tata,Manza,2010,165000,80000,Diesel,Individual,Manual,First Owner
Hyundai,Creta,2015,1025000,90000,Diesel,Individual,Manual,Second Owner
Chevrolet,Cruze,2012,380000,90000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Swift,2010,250000,110000,Diesel,Individual,Manual,Third Owner
Fiat,Punto,2016,500000,35000,Diesel,Individual,Manual,First Owner
Hyundai,EON,2018,350000,15000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2010,190000,52000,Petrol,Individual,Manual,Second Owner
Volkswagen,Jetta,2009,940000,140000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2013,475000,60000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2018,300000,17000,Petrol,Individual,Manual,First Owner
Chevrolet,Beat,2016,250000,70000,Petrol,Individual,Manual,Third Owner
Maruti,Zen,2001,93000,97000,Petrol,Individual,Manual,Fourth & Above Owner
Ford,Figo,2012,290000,125000,Diesel,Individual,Manual,Second Owner
Mahindra,XUV500,2015,1000000,120000,Diesel,Individual,Manual,Second Owner
Hyundai,i20,2015,550000,87000,Diesel,Individual,Manual,First Owner
Fiat,Punto,2010,285000,75000,Diesel,Individual,Manual,Third Owner
Maruti,Wagon,2012,229999,40000,Petrol,Individual,Manual,Second Owner
Ford,Ecosport,2014,580000,120000,Diesel,Individual,Manual,First Owner
Toyota,Corolla,2005,175000,100000,Petrol,Individual,Manual,Fourth & Above Owner
Maruti,Ritz,2012,250000,110000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Zen,2006,70000,105700,Petrol,Individual,Manual,First Owner
Maruti,Celerio,2017,430999,14000,Petrol,Dealer,Manual,First Owner
Chevrolet,Spark,2010,80000,70000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2019,335000,28000,Petrol,Dealer,Manual,First Owner
Maruti,Eeco,2017,350000,51000,Petrol,Dealer,Manual,First Owner
Maruti,Alto,2018,315000,56000,Petrol,Dealer,Manual,First Owner
Volkswagen,Vento,2019,1100000,35000,Diesel,Individual,Automatic,First Owner
Maruti,Esteem,2005,80000,24000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2014,285000,64000,Petrol,Dealer,Manual,Second Owner
Tata,Indigo,2009,100000,120000,Diesel,Individual,Manual,Third Owner
Maruti,Alto,2011,225000,37091,Petrol,Individual,Manual,First Owner
Maruti,Alto,2018,320000,38900,Petrol,Individual,Manual,Third Owner
Maruti,Wagon,2008,120000,110000,Petrol,Individual,Manual,Third Owner
Volkswagen,Vento,2011,200000,100000,Diesel,Individual,Manual,Second Owner
Hyundai,Creta,2016,1151000,85000,Diesel,Individual,Manual,First Owner
Tata,Indica,2012,120000,140000,Diesel,Individual,Manual,First Owner
Renault,KWID,2017,220000,20000,Petrol,Individual,Manual,First Owner
Mahindra,TUV,2018,784000,40000,Diesel,Individual,Manual,First Owner
Honda,Jazz,2017,500000,50000,Petrol,Individual,Manual,First Owner
Hyundai,EON,2018,350000,20000,Petrol,Individual,Manual,First Owner
Mahindra,Thar,2014,600000,100000,Diesel,Individual,Manual,Second Owner
Hyundai,Grand,2019,525000,9400,Petrol,Individual,Manual,First Owner
Ford,EcoSport,2017,930000,12000,Diesel,Individual,Manual,First Owner
Maruti,Eeco,2017,440000,14100,CNG,Dealer,Manual,First Owner
Maruti,Celerio,2016,434999,21000,Petrol,Dealer,Manual,First Owner
Hyundai,i10,2011,250000,28000,Petrol,Dealer,Manual,First Owner
Maruti,Ertiga,2017,940000,35000,Diesel,Dealer,Manual,First Owner
Hyundai,Verna,2017,1050000,31000,Diesel,Dealer,Automatic,First Owner
Maruti,Ertiga,2016,825000,58000,Diesel,Dealer,Manual,First Owner
Maruti,Wagon,2012,229999,25000,Petrol,Individual,Manual,First Owner
Hyundai,i20,2011,375000,72000,Petrol,Dealer,Manual,First Owner
Maruti,Ertiga,2013,640000,89000,Diesel,Dealer,Manual,First Owner
Toyota,Innova,2012,800000,160000,Diesel,Dealer,Manual,First Owner
Ford,Figo,2012,130000,30000,Petrol,Individual,Manual,Third Owner
Hyundai,i10,2014,300000,37555,Petrol,Dealer,Manual,First Owner
Maruti,Wagon,2018,440000,14000,Petrol,Dealer,Manual,First Owner
Maruti,Ertiga,2014,595000,56600,CNG,Dealer,Manual,First Owner
Mahindra,Scorpio,2013,450000,110000,Diesel,Individual,Manual,First Owner
Maruti,Vitara,2017,690000,50000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2019,300000,5000,Petrol,Individual,Manual,First Owner
Chevrolet,Sail,2014,170000,100000,Petrol,Individual,Manual,Second Owner
Toyota,Etios,2012,280000,120000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2009,220000,67580,Petrol,Individual,Manual,Second Owner
Hyundai,Santro,2009,140000,100000,Petrol,Individual,Manual,Third Owner
Maruti,Esteem,2004,45000,60000,Petrol,Individual,Manual,First Owner
Ford,Figo,2014,200000,125000,Diesel,Individual,Manual,Second Owner
Mahindra,Scorpio,2008,325000,120000,Diesel,Individual,Manual,Second Owner
Hyundai,Verna,2010,300000,130000,Diesel,Individual,Manual,Second Owner
Mahindra,Verito,2015,280000,40000,Diesel,Individual,Manual,First Owner
Nissan,Sunny,2013,225000,78000,Diesel,Dealer,Manual,First Owner
Ford,EcoSport,2015,750000,48238,Petrol,Trustmark Dealer,Automatic,First Owner
Hyundai,i20,2016,535000,38365,Petrol,Dealer,Manual,First Owner
Maruti,Baleno,2017,650000,49834,Petrol,Trustmark Dealer,Manual,First Owner
Honda,Brio,2013,295000,57353,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Swift,2015,480000,68308,Diesel,Trustmark Dealer,Manual,First Owner
Honda,City,2015,575000,63240,Diesel,Trustmark Dealer,Manual,First Owner
Tata,Harrier,2020,426000,1000,Diesel,Individual,Manual,First Owner
Mahindra,Bolero,2015,295000,90000,Diesel,Individual,Manual,Third Owner
Mahindra,Xylo,2011,330000,100000,Diesel,Individual,Manual,Second Owner
Maruti,Ritz,2009,150000,80000,Petrol,Individual,Manual,First Owner
Hyundai,Creta,2016,927999,90000,Diesel,Individual,Manual,First Owner
Maruti,Zen,2003,70000,60000,Petrol,Individual,Manual,Fourth & Above Owner
Hyundai,Xcent,2015,399000,55000,Diesel,Dealer,Manual,First Owner
Maruti,Swift,2015,350000,90000,Diesel,Individual,Manual,First Owner
Mahindra,Scorpio,2006,125000,50000,Diesel,Individual,Manual,Second Owner
Hyundai,Santro,2008,150000,90000,Petrol,Individual,Manual,Second Owner
Hyundai,EON,2015,250000,25000,Petrol,Individual,Manual,First Owner
Hyundai,Verna,2014,675000,61000,Diesel,Dealer,Manual,First Owner
Maruti,S-Cross,2018,950000,30000,Diesel,Individual,Manual,First Owner
Maruti,Eeco,2018,409999,45000,CNG,Individual,Manual,First Owner
Fiat,Linea,2011,225000,60000,Diesel,Individual,Manual,First Owner
Honda,Civic,2008,350000,75000,Petrol,Individual,Manual,Second Owner
Tata,Indica,2005,51111,140000,Petrol,Individual,Manual,Third Owner
Chevrolet,Sail,2013,290000,56000,Diesel,Dealer,Manual,First Owner
Toyota,Camry,2006,310000,62000,Electric,Dealer,Automatic,Second Owner
Hyundai,Verna,2007,212000,58000,Diesel,Dealer,Manual,Second Owner
Skoda,Octavia,2013,900000,49000,Diesel,Dealer,Automatic,Second Owner
Chevrolet,Beat,2011,221000,56000,Diesel,Dealer,Manual,Second Owner
Toyota,Innova,2013,675000,73000,Diesel,Dealer,Manual,First Owner
Honda,Amaze,2014,421000,69000,Diesel,Dealer,Manual,First Owner
Maruti,SX4,2008,350000,10000,Petrol,Individual,Manual,First Owner
Hyundai,Accent,2010,140000,110000,CNG,Individual,Manual,First Owner
Skoda,Octavia,2002,90000,116000,Diesel,Individual,Manual,Second Owner
Honda,City,2018,830000,40000,Diesel,Individual,Manual,First Owner
Maruti,Wagon,2009,180000,30000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2009,210000,109000,Diesel,Individual,Manual,Second Owner
Maruti,SX4,2017,700000,90000,Diesel,Individual,Manual,First Owner
Tata,Indigo,2012,125000,120000,Diesel,Individual,Manual,First Owner
Hyundai,Verna,2017,530000,64916,Petrol,Individual,Manual,First Owner
Ford,Ecosport,2018,800000,37161,Diesel,Dealer,Manual,First Owner
Maruti,Baleno,2016,580000,15000,Petrol,Individual,Manual,First Owner
Renault,KWID,2018,300000,50852,Petrol,Individual,Manual,First Owner
Renault,KWID,2016,300000,30000,Petrol,Individual,Manual,First Owner
Maruti,Ciaz,2015,700000,77000,Diesel,Individual,Manual,First Owner
Nissan,Sunny,2012,250000,70000,Petrol,Individual,Manual,Third Owner
Chevrolet,Tavera,2016,500000,120000,Diesel,Individual,Manual,First Owner
Honda,Accord,2009,428000,40000,Petrol,Individual,Automatic,Third Owner
Hyundai,EON,2013,219000,53500,Petrol,Individual,Manual,Third Owner
Maruti,Ertiga,2017,500000,40000,Diesel,Individual,Manual,First Owner
Honda,City,2010,409999,60000,Petrol,Individual,Manual,First Owner
Tata,Tigor,2018,570000,5000,Petrol,Individual,Manual,First Owner
Maruti,SX4,2007,160000,80000,Petrol,Individual,Manual,Third Owner
Maruti,Ciaz,2017,749000,51500,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2010,300000,120000,Diesel,Individual,Manual,Third Owner
Ford,EcoSport,2014,550000,79800,Diesel,Dealer,Manual,First Owner
Ford,EcoSport,2015,550000,97000,Diesel,Dealer,Manual,Second Owner
Ford,Figo,2017,700000,49957,Diesel,Dealer,Manual,First Owner
Ford,Figo,2017,600000,43235,Diesel,Dealer,Manual,First Owner
Ford,EcoSport,2018,925000,50699,Diesel,Dealer,Manual,First Owner
Ford,Figo,2015,459999,140730,Diesel,Dealer,Manual,Second Owner
Hyundai,i20,2015,565000,46000,Petrol,Individual,Manual,First Owner
Hyundai,EON,2013,170000,80000,Petrol,Individual,Manual,Third Owner
Mahindra,Scorpio,2008,295000,120000,Diesel,Individual,Manual,First Owner
Hyundai,i20,2018,819999,40000,Diesel,Individual,Manual,First Owner
Hyundai,Elite,2019,819999,40000,Diesel,Individual,Manual,First Owner
Maruti,Ritz,2015,320000,40000,Petrol,Individual,Manual,First Owner
Ford,Ecosport,2015,550000,135000,Diesel,Individual,Manual,Second Owner
Mahindra,Bolero,2015,550000,50000,Diesel,Individual,Manual,First Owner
Volkswagen,Ameo,2017,590000,98000,Diesel,Individual,Manual,First Owner
Honda,City,2017,950000,50000,Diesel,Individual,Manual,First Owner
Honda,City,2017,1000000,30000,Diesel,Individual,Manual,First Owner
Nissan,Terrano,2013,500000,120000,Diesel,Individual,Manual,First Owner
Fiat,Punto,2017,450000,70000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2017,720000,35000,Diesel,Individual,Manual,First Owner
Maruti,Celerio,2015,390000,70000,Diesel,Individual,Manual,Second Owner
Mahindra,Thar,2014,500000,35000,Diesel,Individual,Manual,First Owner
Hyundai,i20,2017,780000,50000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2015,484999,90000,Diesel,Individual,Manual,Second Owner
Volkswagen,Vento,2012,420000,90000,Diesel,Individual,Manual,Second Owner
Tata,Indica,2015,350000,50000,Diesel,Individual,Manual,Second Owner
Mahindra,Verito,2015,350000,120000,Diesel,Individual,Manual,Third Owner
Hyundai,Santro,2004,125000,70000,Petrol,Individual,Automatic,Second Owner
Tata,Indica,2010,75000,100000,Diesel,Individual,Manual,Third Owner
Mahindra,KUV,2018,509999,15000,Petrol,Individual,Manual,First Owner
Tata,Indigo,2014,215000,80000,Diesel,Individual,Manual,Third Owner
Maruti,Swift,2014,480000,101000,Diesel,Dealer,Manual,First Owner
Maruti,Swift,2016,630000,55000,Diesel,Dealer,Manual,First Owner
Honda,City,2007,190000,115000,Petrol,Dealer,Manual,Second Owner
Maruti,Swift,2015,500000,100000,Diesel,Dealer,Manual,First Owner
Volkswagen,Jetta,2014,850000,52000,Diesel,Dealer,Manual,Second Owner
Maruti,SX4,2011,350000,105000,Diesel,Dealer,Manual,First Owner
Maruti,Swift,2015,495000,105000,Diesel,Dealer,Manual,First Owner
Maruti,Ertiga,2017,890000,60000,Diesel,Individual,Manual,Second Owner
Hyundai,Verna,2018,1100000,25000,Diesel,Individual,Automatic,Second Owner
Ford,Fiesta,2009,233000,58000,Petrol,Individual,Manual,Third Owner
Tata,Indigo,2015,300000,110000,Diesel,Individual,Manual,Second Owner
Honda,Amaze,2020,614000,1000,Petrol,Individual,Manual,First Owner
Hyundai,i10,2010,250000,100000,Petrol,Individual,Manual,Second Owner
Hyundai,i10,2010,250000,110000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2011,200000,40000,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2013,290000,52000,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2013,320000,80000,Petrol,Individual,Manual,Second Owner
Hyundai,Santro,2006,145000,52000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2005,100000,124000,Petrol,Individual,Manual,Second Owner
Hyundai,Santro,2006,145000,66000,Petrol,Individual,Automatic,Second Owner
Maruti,Alto,2008,110000,120000,Petrol,Individual,Manual,Third Owner
